Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1147390.00,1.00,3.00,17.00,2.00,3.00,9.00,4.00,2.00,1.00,45.00,3.00,9.00,28800.00,25.00,3970.50,2.78,1152.00,13.79,1.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.54,0.00,0.00,0.07,0.05,0.93,0.00,0.02,0.02,0.00,0.00,0.45,0.00,0.00,0.54,0.00,0.00,0.00,0.00
1147430.00,2.00,3.00,10.00,2.00,2.00,5.00,4.00,3.00,1.00,15.00,2.00,18.00,12700.00,33.00,1050.00,1.83,384.85,8.27,0.91,0.09,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.16,0.13,0.00,0.71,0.89,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
1147500.00,3.00,3.00,10.00,2.00,3.00,6.00,5.00,2.00,1.00,23.00,3.00,13.00,14525.00,28.00,1607.00,2.15,518.75,11.06,0.90,0.06,0.04,0.06,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.93,0.08,0.89,0.03,0.00,0.92,0.06,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00
1147580.00,1.00,3.00,10.00,2.00,2.00,5.00,3.00,1.00,1.00,47.00,2.00,14.00,6725.00,22.00,1191.75,1.57,305.68,17.72,0.89,0.11,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.89,0.11,0.00,0.00,0.62,0.04,0.00,0.00,0.07,0.19,0.07,0.00,0.00,0.00,0.00
1147590.00,2.00,3.00,10.00,2.00,2.00,5.00,4.00,3.00,1.00,16.00,3.00,12.00,7625.00,21.00,1170.00,1.75,363.10,15.34,1.00,0.00,0.00,0.06,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.69,0.00,0.31,0.00,0.12,0.00,0.00,0.00,0.00,0.52,0.00,0.04,0.00,0.31,0.00
1147670.00,1.00,2.00,10.00,2.00,4.00,5.00,10.00,3.00,1.00,19.00,2.00,3.00,12300.00,20.00,1213.50,6.67,615.00,9.87,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.11,0.11,0.89,0.00,0.00,0.00,0.00,0.89,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
1147700.00,2.00,1.00,4.00,2.00,2.00,5.00,4.00,3.00,1.00,27.00,4.00,18.00,13085.00,19.00,1849.50,1.06,688.68,14.13,0.84,0.16,0.00,0.15,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.77,0.53,0.42,0.00,0.05,0.22,0.11,0.03,0.09,0.00,0.00,0.03,0.01,0.00,0.00,0.51
1147740.00,1.00,3.00,5.00,2.00,2.00,7.00,4.00,3.00,1.00,22.00,7.00,28.00,11025.00,44.00,1603.00,1.57,250.57,14.54,1.00,0.00,0.00,0.32,0.00,0.02,0.02,0.10,0.00,0.02,0.05,0.48,0.46,0.53,0.00,0.01,0.49,0.08,0.11,0.15,0.00,0.07,0.00,0.00,0.10,0.00,0.00
1147820.00,2.00,1.00,4.00,2.00,2.00,7.00,3.00,2.00,1.00,21.00,2.00,13.00,6825.00,16.00,747.50,1.23,426.56,10.95,1.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.18,0.78,0.00,0.04,0.99,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
1147850.00,1.00,1.00,4.00,2.00,3.00,6.00,5.00,2.00,1.00,30.00,4.00,11.00,5200.00,13.00,781.50,1.18,400.00,15.03,1.00,0.00,0.00,0.09,0.00,0.06,0.00,0.00,0.00,0.13,0.00,0.72,0.69,0.19,0.00,0.12,0.79,0.00,0.13,0.06,0.00,0.01,0.00,0.00,0.00,0.00,0.00
1147910.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,500.00,1.00,52.50,1.00,500.00,10.50,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1147940.00,2.00,3.00,10.00,2.00,2.00,5.00,5.00,1.00,1.00,11.00,4.00,18.00,6050.00,26.00,921.50,1.44,232.69,15.23,0.96,0.04,0.00,0.03,0.00,0.06,0.00,0.09,0.00,0.00,0.00,0.82,0.26,0.68,0.03,0.02,0.06,0.00,0.00,0.77,0.00,0.00,0.00,0.05,0.09,0.03,0.00
1147960.00,3.00,3.00,10.00,2.00,2.00,4.00,5.00,1.00,1.00,15.00,7.00,24.00,6500.00,35.00,715.50,1.46,185.71,11.01,0.92,0.05,0.02,0.22,0.12,0.08,0.03,0.00,0.00,0.06,0.07,0.43,0.20,0.60,0.14,0.06,0.43,0.10,0.17,0.08,0.06,0.00,0.00,0.02,0.00,0.14,0.00
1148010.00,2.00,1.00,13.00,2.00,2.00,4.00,4.00,1.00,1.00,19.00,4.00,6.00,8300.00,15.00,2766.00,2.50,553.33,33.33,1.00,0.00,0.00,0.13,0.00,0.04,0.00,0.00,0.05,0.00,0.00,0.78,0.84,0.16,0.00,0.00,0.13,0.00,0.00,0.04,0.00,0.78,0.05,0.00,0.00,0.00,0.00
1148070.00,2.00,3.00,10.00,2.00,2.00,4.00,5.00,2.00,0.00,12.00,2.00,4.00,6325.00,17.00,754.50,4.25,372.06,11.93,0.80,0.00,0.20,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.63,0.35,0.02,0.00,0.00,0.35,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00
1148140.00,3.00,2.00,10.00,2.00,2.00,6.00,3.00,1.00,1.00,30.00,4.00,14.00,7200.00,17.00,921.00,1.21,423.53,12.79,0.92,0.03,0.05,0.26,0.00,0.07,0.00,0.00,0.00,0.19,0.00,0.47,0.38,0.62,0.00,0.00,0.47,0.09,0.37,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1148150.00,1.00,1.00,4.00,2.00,2.00,7.00,8.00,3.00,1.00,36.00,3.00,10.00,7300.00,14.00,806.50,1.40,521.43,11.05,1.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.14,0.12,0.84,0.00,0.04,0.31,0.00,0.63,0.04,0.00,0.00,0.00,0.02,0.00,0.00,0.00
1148180.00,1.00,1.00,8.00,2.00,2.00,5.00,3.00,2.00,0.00,19.00,6.00,15.00,9300.00,19.00,1329.50,1.27,489.47,14.30,1.00,0.00,0.00,0.24,0.00,0.10,0.00,0.02,0.00,0.04,0.03,0.57,0.35,0.60,0.00,0.04,0.78,0.06,0.04,0.10,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1148250.00,1.00,3.00,5.00,2.00,2.00,5.00,4.00,3.00,1.00,28.00,2.00,12.00,7925.00,17.00,774.50,1.42,466.18,9.77,0.97,0.03,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.07,0.56,0.00,0.38,0.97,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1148280.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,0.00,4.00,5.00,2300.00,5.00,255.50,1.00,460.00,11.11,0.87,0.13,0.00,0.35,0.00,0.13,0.00,0.00,0.00,0.00,0.10,0.42,0.10,0.48,0.00,0.42,0.77,0.10,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1148330.00,3.00,3.00,10.00,2.00,2.00,7.00,4.00,3.00,1.00,14.00,2.00,2.00,4825.00,14.00,793.50,7.00,344.64,16.45,1.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.79,0.21,0.00,0.00,0.21,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1148380.00,2.00,3.00,10.00,2.00,2.00,9.00,5.00,1.00,1.00,16.00,5.00,16.00,5950.00,18.00,715.00,1.13,330.56,12.02,1.00,0.00,0.00,0.11,0.00,0.04,0.50,0.03,0.00,0.00,0.00,0.33,0.17,0.83,0.00,0.00,0.87,0.00,0.04,0.04,0.03,0.00,0.00,0.00,0.03,0.00,0.00
1148460.00,1.00,1.00,4.00,2.00,2.00,7.00,8.00,3.00,1.00,32.00,2.00,4.00,12300.00,16.00,1277.00,4.00,768.75,10.38,1.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.24,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1148480.00,2.00,1.00,10.00,2.00,2.00,5.00,4.00,1.00,1.00,17.00,2.00,9.00,5550.00,24.00,870.50,2.67,231.25,15.68,1.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.37,0.63,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00
1150090.00,3.00,1.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,12.00,3.00,9.00,6275.00,26.00,688.50,2.89,241.35,10.97,0.95,0.00,0.05,0.00,0.00,0.00,0.72,0.00,0.00,0.10,0.00,0.19,0.06,0.92,0.00,0.02,0.78,0.00,0.16,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00
1150100.00,1.00,1.00,4.00,2.00,4.00,5.00,6.00,4.00,1.00,35.00,5.00,20.00,10892.00,23.00,1286.61,1.15,473.57,11.81,0.86,0.14,0.00,0.44,0.00,0.00,0.00,0.04,0.02,0.03,0.00,0.47,0.19,0.81,0.00,0.00,0.62,0.10,0.03,0.06,0.02,0.02,0.02,0.00,0.04,0.00,0.09
1150350.00,1.00,2.00,6.00,2.00,4.00,5.00,4.00,4.00,1.00,24.00,1.00,4.00,11775.00,34.00,1470.50,8.50,346.32,12.49,0.94,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,0.55,0.00,0.01,0.01,0.04,0.55,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
1150380.00,2.00,1.00,10.00,2.00,2.00,7.00,5.00,1.00,1.00,43.00,7.00,42.00,21925.00,70.00,2715.50,1.67,313.21,12.39,0.93,0.07,0.00,0.00,0.05,0.04,0.02,0.01,0.00,0.02,0.01,0.85,0.34,0.60,0.05,0.00,0.05,0.52,0.19,0.07,0.05,0.00,0.00,0.05,0.01,0.05,0.00
1150400.00,3.00,3.00,10.00,2.00,4.00,4.00,4.00,4.00,2.00,20.00,5.00,24.00,12100.00,50.00,1578.50,2.08,242.00,13.05,0.80,0.17,0.04,0.05,0.00,0.00,0.07,0.02,0.11,0.00,0.00,0.75,0.52,0.45,0.02,0.02,0.33,0.11,0.04,0.00,0.32,0.04,0.11,0.00,0.03,0.02,0.00
1150490.00,2.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,27.00,5.00,22.00,7850.00,43.00,1305.00,1.95,182.56,16.62,1.00,0.00,0.00,0.24,0.04,0.00,0.00,0.12,0.00,0.00,0.07,0.53,0.54,0.42,0.04,0.00,0.31,0.38,0.00,0.00,0.04,0.07,0.00,0.00,0.14,0.04,0.02
1150620.00,1.00,1.00,10.00,2.00,4.00,5.00,5.00,4.00,1.00,39.00,3.00,20.00,10375.00,37.00,1431.50,1.85,280.41,13.80,0.71,0.27,0.01,0.00,0.00,0.10,0.03,0.00,0.00,0.00,0.00,0.87,0.10,0.90,0.00,0.00,0.07,0.17,0.03,0.71,0.02,0.01,0.00,0.00,0.00,0.00,0.00
1150720.00,2.00,1.00,15.00,2.00,4.00,5.00,2.00,4.00,1.00,17.00,3.00,16.00,7175.00,38.00,761.00,2.38,188.82,10.61,0.81,0.12,0.07,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.97,0.46,0.02,0.00,0.52,0.53,0.01,0.36,0.08,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1150750.00,1.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,26.00,4.00,17.00,7225.00,32.00,1123.00,1.88,225.78,15.54,0.48,0.46,0.06,0.08,0.00,0.48,0.07,0.00,0.00,0.00,0.00,0.37,0.35,0.65,0.00,0.00,0.27,0.03,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.02
1150910.00,1.00,1.00,4.00,2.00,4.00,5.00,5.00,4.00,1.00,39.00,4.00,13.00,14000.00,29.00,2693.00,2.23,482.76,19.24,1.00,0.00,0.00,0.83,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.12,0.81,0.14,0.04,0.00,0.85,0.00,0.01,0.00,0.00,0.06,0.00,0.03,0.01,0.04,0.00
1150950.00,1.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,21.00,3.00,17.00,16725.00,61.00,2515.50,3.59,274.18,15.04,0.91,0.06,0.03,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.04,0.50,0.44,0.49,0.00,0.07,0.06,0.07,0.00,0.64,0.23,0.00,0.00,0.00,0.00,0.00,0.00
1150970.00,2.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,15.00,6.00,18.00,23450.00,44.00,1991.00,2.44,532.95,8.49,0.99,0.01,0.00,0.00,0.44,0.01,0.02,0.01,0.00,0.00,0.00,0.51,0.03,0.52,0.46,0.00,0.04,0.46,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.46,0.00
1151040.00,1.00,1.00,13.00,2.00,4.00,5.00,2.00,4.00,1.00,15.00,6.00,21.00,6975.00,31.00,864.00,1.48,225.00,12.39,1.00,0.00,0.00,0.09,0.00,0.00,0.26,0.02,0.00,0.03,0.02,0.58,0.28,0.72,0.00,0.00,0.78,0.02,0.11,0.06,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1151170.00,2.00,3.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,13.00,5.00,10.00,9325.00,22.00,1037.50,2.20,423.86,11.13,1.00,0.00,0.00,0.80,0.03,0.00,0.02,0.03,0.00,0.00,0.00,0.11,0.06,0.89,0.03,0.02,0.90,0.00,0.02,0.02,0.00,0.00,0.00,0.01,0.03,0.03,0.00
1151190.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,3.00,7.00,2275.00,7.00,419.00,1.00,325.00,18.42,0.97,0.00,0.03,0.00,0.00,0.23,0.00,0.00,0.00,0.40,0.00,0.37,0.37,0.63,0.00,0.00,0.00,0.00,0.40,0.43,0.00,0.18,0.00,0.00,0.00,0.00,0.00
1151290.00,1.00,3.00,10.00,2.00,4.00,7.00,4.00,4.00,2.00,30.00,3.00,30.00,6835.00,31.00,1118.75,1.03,220.48,16.37,0.84,0.16,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.96,0.87,0.13,0.00,0.00,0.59,0.00,0.10,0.23,0.00,0.00,0.04,0.00,0.01,0.00,0.03
1151420.00,2.00,1.00,4.00,2.00,4.00,7.00,4.00,4.00,1.00,16.00,2.00,17.00,7935.00,25.00,903.65,1.47,317.40,11.39,0.45,0.48,0.06,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.83,0.63,0.26,0.00,0.11,0.65,0.06,0.00,0.23,0.00,0.03,0.00,0.00,0.00,0.00,0.03
1151460.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,1.00,2.00,1125.00,3.00,216.00,1.50,375.00,19.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1151510.00,2.00,3.00,9.00,2.00,4.00,8.00,2.00,4.00,1.00,35.00,6.00,25.00,6650.00,33.00,933.00,1.32,201.52,14.03,0.93,0.00,0.07,0.23,0.02,0.03,0.00,0.01,0.01,0.00,0.00,0.70,0.44,0.53,0.02,0.00,0.42,0.00,0.07,0.30,0.00,0.00,0.07,0.01,0.07,0.02,0.05
1151600.00,1.00,3.00,8.00,2.00,4.00,7.00,3.00,4.00,1.00,24.00,4.00,19.00,8775.00,54.00,995.50,2.84,162.50,11.34,1.00,0.00,0.00,0.30,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.67,0.45,0.50,0.00,0.05,0.50,0.00,0.05,0.06,0.39,0.00,0.00,0.00,0.00,0.00,0.00
1151760.00,2.00,1.00,4.00,2.00,4.00,5.00,5.00,4.00,1.00,28.00,5.00,17.00,19525.00,18.00,1989.50,1.06,1084.72,10.19,0.99,0.01,0.00,0.02,0.26,0.06,0.00,0.01,0.00,0.00,0.00,0.65,0.12,0.62,0.26,0.00,0.20,0.00,0.00,0.06,0.00,0.02,0.00,0.00,0.01,0.26,0.45
1151830.00,1.00,1.00,10.00,2.00,4.00,7.00,8.00,4.00,1.00,4.00,4.00,20.00,26625.00,47.00,2969.00,2.35,566.49,11.15,0.69,0.01,0.30,0.76,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.22,0.10,0.90,0.00,0.00,0.87,0.00,0.04,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00
1152040.00,3.00,1.00,4.00,2.00,4.00,5.00,2.00,4.00,1.00,18.00,5.00,23.00,13100.00,39.00,1534.50,1.70,335.90,11.71,1.00,0.00,0.00,0.26,0.00,0.14,0.00,0.01,0.00,0.00,0.01,0.59,0.27,0.59,0.00,0.14,0.61,0.01,0.00,0.17,0.18,0.02,0.00,0.00,0.01,0.00,0.00
1152050.00,1.00,1.00,4.00,2.00,4.00,5.00,4.00,4.00,1.00,46.00,6.00,35.00,9275.00,40.00,1334.75,1.14,231.88,14.39,0.71,0.16,0.13,0.09,0.00,0.02,0.00,0.05,0.05,0.00,0.04,0.75,0.65,0.34,0.00,0.01,0.36,0.12,0.19,0.11,0.04,0.02,0.05,0.00,0.08,0.00,0.05
1152170.00,1.00,3.00,10.00,2.00,4.00,7.00,2.00,4.00,1.00,33.00,2.00,13.00,9200.00,38.00,1899.00,2.92,242.11,20.64,1.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.65,0.35,0.00,0.00,0.72,0.05,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
1152230.00,2.00,3.00,9.00,2.00,4.00,6.00,4.00,4.00,1.00,34.00,4.00,30.00,27345.00,73.00,3860.25,2.43,374.59,14.12,0.96,0.00,0.04,0.04,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.93,0.80,0.20,0.00,0.00,0.15,0.25,0.58,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1152360.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,4.00,10.00,3350.00,15.00,569.50,1.50,223.33,17.00,1.00,0.00,0.00,0.66,0.00,0.00,0.00,0.09,0.00,0.00,0.02,0.22,0.76,0.24,0.00,0.00,0.66,0.02,0.07,0.04,0.00,0.11,0.00,0.00,0.09,0.00,0.00
1155080.00,1.00,3.00,10.00,2.00,3.00,7.00,4.00,4.00,2.00,25.00,6.00,21.00,7550.00,29.00,970.75,1.38,260.34,12.86,0.74,0.12,0.15,0.03,0.04,0.00,0.00,0.10,0.04,0.05,0.00,0.74,0.41,0.55,0.04,0.00,0.26,0.00,0.05,0.04,0.00,0.06,0.04,0.00,0.16,0.04,0.34
1155110.00,1.00,1.00,10.00,2.00,3.00,7.00,4.00,4.00,1.00,42.00,5.00,57.00,8650.00,70.00,929.00,1.23,123.57,10.74,0.90,0.07,0.03,0.02,0.00,0.00,0.02,0.00,0.00,0.02,0.05,0.88,0.29,0.59,0.00,0.12,0.64,0.17,0.08,0.00,0.01,0.01,0.06,0.00,0.00,0.00,0.03
1155150.00,2.00,1.00,4.00,2.00,4.00,5.00,5.00,4.00,1.00,44.00,1.00,8.00,13325.00,17.00,1683.50,2.13,783.82,12.63,0.77,0.03,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.90,0.10,0.00,0.00,0.00,0.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
1155250.00,2.00,1.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,30.00,3.00,19.00,5825.00,25.00,807.50,1.32,233.00,13.86,0.90,0.00,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.94,0.78,0.22,0.00,0.00,0.42,0.19,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1155270.00,1.00,1.00,5.00,2.00,3.00,5.00,4.00,4.00,1.00,15.00,4.00,13.00,8800.00,27.00,1005.00,2.08,325.93,11.42,0.95,0.00,0.05,0.62,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.30,0.06,0.90,0.03,0.00,0.88,0.00,0.00,0.03,0.00,0.01,0.04,0.00,0.00,0.03,0.00
1155360.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,22.00,4910.00,30.00,917.50,1.36,163.67,18.69,0.71,0.00,0.29,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.06,0.56,0.94,0.06,0.00,0.00,0.07,0.06,0.06,0.12,0.31,0.00,0.00,0.00,0.38,0.00,0.00
1155380.00,1.00,2.00,4.00,2.00,3.00,7.00,4.00,2.00,1.00,29.00,5.00,25.00,7450.00,46.00,1030.00,1.84,161.96,13.83,0.96,0.03,0.01,0.40,0.00,0.00,0.00,0.00,0.01,0.04,0.15,0.40,0.45,0.54,0.00,0.01,0.61,0.16,0.05,0.02,0.00,0.14,0.02,0.00,0.00,0.00,0.00
1155460.00,1.00,1.00,13.00,1.00,4.00,5.00,4.00,4.00,1.00,20.00,4.00,25.00,10150.00,30.00,1422.50,1.20,338.33,14.01,0.80,0.13,0.07,0.00,0.00,0.09,0.00,0.05,0.04,0.00,0.00,0.82,0.75,0.19,0.00,0.06,0.33,0.00,0.31,0.24,0.00,0.00,0.04,0.00,0.07,0.00,0.01
1155550.00,2.00,1.00,10.00,2.00,4.00,8.00,4.00,4.00,1.00,38.00,4.00,28.00,8460.00,32.00,1325.00,1.14,264.38,15.66,0.82,0.05,0.12,0.14,0.00,0.12,0.00,0.00,0.05,0.00,0.00,0.68,0.54,0.43,0.00,0.02,0.42,0.03,0.16,0.21,0.03,0.00,0.05,0.00,0.00,0.00,0.10
1155580.00,1.00,1.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,18.00,3.00,9.00,5475.00,25.00,674.00,2.78,219.00,12.31,0.75,0.19,0.05,0.00,0.00,0.36,0.00,0.00,0.00,0.53,0.00,0.11,0.07,0.93,0.00,0.00,0.01,0.00,0.53,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1155680.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,21.00,11975.00,33.00,1521.50,1.57,362.88,12.71,0.85,0.03,0.12,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.94,0.21,0.79,0.00,0.00,0.11,0.73,0.00,0.03,0.13,0.00,0.00,0.01,0.00,0.00,0.00
1155700.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,225.00,1.00,42.00,1.00,225.00,18.67,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1155740.00,2.00,1.00,4.00,2.00,3.00,7.00,5.00,2.00,1.00,13.00,3.00,4.00,12500.00,25.00,1310.50,6.25,500.00,10.48,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.06,0.00,1.00,0.00,0.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1155820.00,1.00,3.00,10.00,2.00,4.00,5.00,5.00,4.00,1.00,44.00,4.00,25.00,31125.00,63.00,6365.00,2.52,494.05,20.45,0.82,0.09,0.09,0.22,0.00,0.00,0.00,0.28,0.00,0.00,0.03,0.48,0.88,0.11,0.00,0.00,0.36,0.03,0.00,0.00,0.00,0.25,0.00,0.00,0.30,0.00,0.05
1155870.00,1.00,3.00,4.00,2.00,4.00,8.00,5.00,2.00,1.00,22.00,5.00,27.00,9200.00,47.00,1906.00,1.74,195.74,20.72,0.97,0.00,0.03,0.04,0.00,0.00,0.00,0.22,0.01,0.00,0.24,0.49,0.97,0.03,0.00,0.00,0.08,0.40,0.02,0.02,0.00,0.07,0.01,0.02,0.36,0.00,0.04
1155960.00,1.00,1.00,10.00,2.00,4.00,7.00,3.00,4.00,1.00,19.00,1.00,2.00,600.00,2.00,72.00,1.00,300.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1156020.00,1.00,3.00,10.00,2.00,3.00,7.00,5.00,2.00,1.00,25.00,7.00,62.00,10320.00,75.00,1537.10,1.21,137.60,14.89,0.85,0.02,0.13,0.05,0.03,0.01,0.00,0.00,0.03,0.04,0.05,0.79,0.68,0.28,0.03,0.02,0.40,0.13,0.04,0.07,0.08,0.00,0.03,0.03,0.00,0.03,0.20
1156100.00,2.00,1.00,10.00,2.00,4.00,6.00,12.00,2.00,1.00,25.00,5.00,33.00,23325.00,45.00,2599.00,1.36,518.33,11.14,1.00,0.00,0.00,0.10,0.00,0.03,0.28,0.00,0.00,0.08,0.00,0.52,0.12,0.88,0.00,0.00,0.63,0.03,0.11,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.03
1156150.00,1.00,1.00,4.00,2.00,2.00,7.00,4.00,2.00,1.00,19.00,6.00,27.00,11000.00,36.00,1232.25,1.33,305.56,11.20,0.99,0.01,0.00,0.30,0.07,0.01,0.04,0.01,0.00,0.00,0.00,0.57,0.19,0.58,0.07,0.16,0.66,0.00,0.04,0.16,0.01,0.04,0.00,0.00,0.01,0.07,0.01
1156220.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,4.00,15.00,10825.00,25.00,819.50,1.67,433.00,7.57,1.00,0.00,0.00,0.00,0.69,0.00,0.04,0.00,0.00,0.01,0.00,0.26,0.16,0.15,0.69,0.00,0.05,0.06,0.14,0.00,0.06,0.00,0.00,0.00,0.00,0.69,0.00
1156240.00,2.00,3.00,10.00,2.00,3.00,5.00,4.00,4.00,1.00,19.00,7.00,34.00,9800.00,46.00,1349.50,1.35,213.04,13.77,0.76,0.21,0.03,0.13,0.00,0.05,0.00,0.02,0.02,0.02,0.05,0.71,0.52,0.48,0.00,0.00,0.20,0.06,0.03,0.18,0.00,0.08,0.02,0.02,0.02,0.00,0.38
